date,category,value_gwh
2023-10-24,Gas,12.9
2023-10-24,Hydro,4.73
2023-10-24,Nuclear,10.87
2023-10-24,Other,2.07
2023-10-24,Solar,15.17
2023-10-24,Wind_Offshore,7.62
2023-10-24,Wind_Onshore,26.29
2023-10-25,Biomass,8.38
2023-10-25,Coal_Hard_Coal,11.62
2023-10-25,Coal_Lignite,16.35
2023-10-25,Gas,11.92
2023-10-25,Hydro,5.26
2023-10-25,Nuclear,9.21
2023-10-25,Other,2
2023-10-25,Solar,15.66
2023-10-25,Wind_Offshore,7.24
2023-10-25,Wind_Onshore,25.8
2023-10-26,Biomass,7.49
2023-10-26,Coal_Hard_Coal,12.99
2023-10-26,Coal_Lignite,15.79
2023-10-26,Gas,12.45
2023-10-26,Hydro,4.62
2023-10-26,Nuclear,10.62
2023-10-26,Other,2.07
2023-10-26,Solar,15.75
2023-10-26,Wind_Offshore,7.67
2023-10-26,Wind_Onshore,26.51
2023-10-27,Biomass,8.25
2023-10-27,Coal_Hard_Coal,11.66
2023-10-27,Coal_Lignite,15.08
2023-10-27,Gas,11.62
2023-10-27,Hydro,4.98
2023-10-27,Nuclear,9.48
2023-10-27,Other,1.9
2023-10-27,Solar,15.07
2023-10-27,Wind_Offshore,8.03
2023-10-27,Wind_Onshore,26.18
2023-10-28,Biomass,7.47
2023-10-28,Coal_Hard_Coal,12.89
2023-10-28,Coal_Lignite,16.84
2023-10-28,Gas,11.34
2023-10-28,Hydro,5.18
2023-10-28,Nuclear,9.35
2023-10-28,Other,1.84
2023-10-28,Solar,16.41
2023-10-28,Wind_Offshore,8.32
2023-10-28,Wind_Onshore,23.29
2023-10-29,Biomass,7.76
2023-10-29,Coal_Hard_Coal,12.29
2023-10-29,Coal_Lignite,15.75
2023-10-29,Gas,12.77
2023-10-29,Hydro,5.45
2023-10-29,Nuclear,9.29
2023-10-29,Other,1.82
2023-10-29,Solar,15.73
2023-10-29,Wind_Offshore,7.62
2023-10-29,Wind_Onshore,27.61
2023-10-30,Biomass,8.25
2023-10-30,Coal_Hard_Coal,11.59
2023-10-30,Coal_Lignite,16.96
2023-10-30,Gas,11.29
2023-10-30,Hydro,4.6
2023-10-30,Nuclear,10.72
2023-10-30,Other,2.07
2023-10-30,Solar,14.18
2023-10-30,Wind_Offshore,8.04
2023-10-30,Wind_Onshore,24.93
2023-10-31,Biomass,7.64
2023-10-31,Coal_Hard_Coal,12.58
2023-10-31,Coal_Lignite,14.63
2023-10-31,Gas,13.14
2023-10-31,Hydro,4.87
2023-10-31,Nuclear,10.29
2023-10-31,Other,2
2023-10-31,Solar,15.35
2023-10-31,Wind_Offshore,7.71
2023-10-31,Wind_Onshore,27.6
2023-11-01,Biomass,8.52
2023-11-01,Coal_Hard_Coal,12.94
2023-11-01,Coal_Lignite,14.81
2023-11-01,Gas,11.13
2023-11-01,Hydro,4.51
2023-11-01,Nuclear,9.56
2023-11-01,Other,2.02
2023-11-01,Solar,16.71
2023-11-01,Wind_Offshore,8.56
2023-11-01,Wind_Onshore,23.24
2023-11-02,Biomass,7.49
2023-11-02,Coal_Hard_Coal,11.38
2023-11-02,Coal_Lignite,17.23
2023-11-02,Gas,13.15
2023-11-02,Hydro,5.02
2023-11-02,Nuclear,9.03
2023-11-02,Other,1.89
2023-11-02,Solar,15.39
2023-11-02,Wind_Offshore,8.08
2023-11-02,Wind_Onshore,26.16
2023-11-03,Biomass,8.07
2023-11-03,Coal_Hard_Coal,12.42
2023-11-03,Coal_Lignite,17.47
2023-11-03,Gas,12.55
2023-11-03,Hydro,4.56
2023-11-03,Nuclear,10.1
2023-11-03,Other,1.82
2023-11-03,Solar,15.23
2023-11-03,Wind_Offshore,8.88
2023-11-03,Wind_Onshore,28.22
2023-11-04,Biomass,7.79
2023-11-04,Coal_Hard_Coal,11.34
2023-11-04,Coal_Lignite,14.67
2023-11-04,Gas,12.22
2023-11-04,Hydro,5.15
2023-11-04,Nuclear,10.81
2023-11-04,Other,2.19
2023-11-04,Solar,15.92
2023-11-04,Wind_Offshore,8.39
2023-11-04,Wind_Onshore,27.91
2023-11-05,Biomass,8
2023-11-05,Coal_Hard_Coal,11.58
2023-11-05,Coal_Lignite,16.57
2023-11-05,Gas,13.01
2023-11-05,Hydro,5.49
2023-11-05,Nuclear,9.26
2023-11-05,Other,2.08
2023-11-05,Solar,17.01
2023-11-05,Wind_Offshore,7.68
2023-11-05,Wind_Onshore,27.62
2023-11-06,Biomass,8.69
2023-11-06,Coal_Hard_Coal,12.66
2023-11-06,Coal_Lignite,16.18
2023-11-06,Gas,12.67
2023-11-06,Hydro,4.87
2023-11-06,Nuclear,10.07
2023-11-06,Other,1.84
2023-11-06,Solar,15.64
2023-11-06,Wind_Offshore,8.75
2023-11-06,Wind_Onshore,25.32
2023-11-07,Biomass,7.76
2023-11-07,Coal_Hard_Coal,12.27
2023-11-07,Coal_Lignite,15.5
2023-11-07,Gas,12.72
2023-11-07,Hydro,5.21
2023-11-07,Nuclear,10.61
2023-11-07,Other,2.14
2023-11-07,Solar,16.56
2023-11-07,Wind_Offshore,7.8
2023-11-07,Wind_Onshore,23.98
2023-11-08,Biomass,7.92
2023-11-08,Coal_Hard_Coal,11.79
2023-11-08,Coal_Lignite,14.62
2023-11-08,Gas,13
2023-11-08,Hydro,5.18
2023-11-08,Nuclear,9.58
2023-11-08,Other,1.85
2023-11-08,Solar,14.68
2023-11-08,Wind_Offshore,9.15
2023-11-08,Wind_Onshore,25.22
2023-11-09,Biomass,7.92
2023-11-09,Coal_Hard_Coal,12.52
2023-11-09,Coal_Lignite,15.88
2023-11-09,Gas,11.21
2023-11-09,Hydro,4.7
2023-11-09,Nuclear,10.79
2023-11-09,Other,1.95
2023-11-09,Solar,15.54
2023-11-09,Wind_Offshore,8.95
2023-11-09,Wind_Onshore,28.06
2023-11-10,Biomass,7.99
2023-11-10,Coal_Hard_Coal,12.68
2023-11-10,Coal_Lignite,17.74
2023-11-10,Gas,11.68
2023-11-10,Hydro,4.84
2023-11-10,Nuclear,9.24
2023-11-10,Other,2.04
2023-11-10,Solar,16.16
2023-11-10,Wind_Offshore,8.18
2023-11-10,Wind_Onshore,28.52
2023-11-11,Biomass,7.69
2023-11-11,Coal_Hard_Coal,11.53
2023-11-11,Coal_Lignite,15.9
2023-11-11,Gas,12.9
2023-11-11,Hydro,4.5
2023-11-11,Nuclear,9.73
2023-11-11,Other,2.19
2023-11-11,Solar,16.55
2023-11-11,Wind_Offshore,9.02
2023-11-11,Wind_Onshore,28.68
2023-11-12,Biomass,7.82
2023-11-12,Coal_Hard_Coal,11.77
2023-11-12,Coal_Lignite,16.46
2023-11-12,Gas,11.21
2023-11-12,Hydro,4.97
2023-11-12,Nuclear,9.54
2023-11-12,Other,2.08
2023-11-12,Solar,16.97
2023-11-12,Wind_Offshore,9.09
2023-11-12,Wind_Onshore,24.38
2023-11-13,Biomass,8.46
2023-11-13,Coal_Hard_Coal,11.13
2023-11-13,Coal_Lignite,16.47
2023-11-13,Gas,12.99
2023-11-13,Hydro,4.51
2023-11-13,Nuclear,10.72
2023-11-13,Other,2.05
2023-11-13,Solar,14.76
2023-11-13,Wind_Offshore,7.88
2023-11-13,Wind_Onshore,24.42
2023-11-14,Biomass,8.62
2023-11-14,Coal_Hard_Coal,11.85
2023-11-14,Coal_Lignite,14.55
2023-11-14,Gas,11.35
2023-11-14,Hydro,5.32
2023-11-14,Nuclear,10.32
2023-11-14,Other,1.95
2023-11-14,Solar,15.27
2023-11-14,Wind_Offshore,9.11
2023-11-14,Wind_Onshore,28.15
2023-11-15,Biomass,8.53
2023-11-15,Coal_Hard_Coal,12.78
2023-11-15,Coal_Lignite,17.31
2023-11-15,Gas,12.12
2023-11-15,Hydro,4.63
2023-11-15,Nuclear,10.79
2023-11-15,Other,2.19
2023-11-15,Solar,16.66
2023-11-15,Wind_Offshore,9.23
2023-11-15,Wind_Onshore,29.97
2023-11-16,Biomass,7.9
2023-11-16,Coal_Hard_Coal,11.87
2023-11-16,Coal_Lignite,15.64
2023-11-16,Gas,12.09
2023-11-16,Hydro,4.61
2023-11-16,Nuclear,10.52
2023-11-16,Other,2.07
2023-11-16,Solar,17.61
2023-11-16,Wind_Offshore,8.42
2023-11-16,Wind_Onshore,26.38
2023-11-17,Biomass,7.74
2023-11-17,Coal_Hard_Coal,12.7
2023-11-17,Coal_Lignite,16.69
2023-11-17,Gas,12.71
2023-11-17,Hydro,4.97
2023-11-17,Nuclear,9.09
2023-11-17,Other,1.82
2023-11-17,Solar,17.49
2023-11-17,Wind_Offshore,8.65
2023-11-17,Wind_Onshore,25.55
2023-11-18,Biomass,8.65
2023-11-18,Coal_Hard_Coal,11.57
2023-11-18,Coal_Lignite,14.87
2023-11-18,Gas,11.22
2023-11-18,Hydro,4.57
2023-11-18,Nuclear,10.43
2023-11-18,Other,1.91
2023-11-18,Solar,16.94
2023-11-18,Wind_Offshore,9.73
2023-11-18,Wind_Onshore,26.51
2023-11-19,Biomass,7.48
2023-11-19,Coal_Hard_Coal,11.64
2023-11-19,Coal_Lignite,16.26
2023-11-19,Gas,11.32
2023-11-19,Hydro,4.97
2023-11-19,Nuclear,10.41
2023-11-19,Other,1.82
2023-11-19,Solar,15.77
2023-11-19,Wind_Offshore,8.12
2023-11-19,Wind_Onshore,30.52
2023-11-20,Biomass,7.25
2023-11-20,Coal_Hard_Coal,12.07
2023-11-20,Coal_Lignite,14.56
2023-11-20,Gas,11.31
2023-11-20,Hydro,5.25
2023-11-20,Nuclear,10.78
2023-11-20,Other,2
2023-11-20,Solar,15.91
2023-11-20,Wind_Offshore,9.42
2023-11-20,Wind_Onshore,26.58
2023-11-21,Biomass,8.46
2023-11-21,Coal_Hard_Coal,12.73
2023-11-21,Coal_Lignite,16.82
2023-11-21,Gas,10.94
2023-11-21,Hydro,5.25
2023-11-21,Nuclear,10.81
2023-11-21,Other,1.87
2023-11-21,Solar,16.96
2023-11-21,Wind_Offshore,9
2023-11-21,Wind_Onshore,26.34
2023-11-22,Biomass,7.61
2023-11-22,Coal_Hard_Coal,13.24
2023-11-22,Coal_Lignite,14.54
2023-11-22,Gas,11.62
2023-11-22,Hydro,4.9
2023-11-22,Nuclear,9.64
2023-11-22,Other,2.07
2023-11-22,Solar,16.21
2023-11-22,Wind_Offshore,9.3
2023-11-22,Wind_Onshore,28.91
2023-11-23,Biomass,7.77
2023-11-23,Coal_Hard_Coal,10.94
2023-11-23,Coal_Lignite,14.61
2023-11-23,Gas,12.13
2023-11-23,Hydro,5.17
2023-11-23,Nuclear,9.24
2023-11-23,Other,1.81
2023-11-23,Solar,17.67
2023-11-23,Wind_Offshore,9.98
2023-11-23,Wind_Onshore,30.55
2023-11-24,Biomass,7.35
2023-11-24,Coal_Hard_Coal,11.7
2023-11-24,Coal_Lignite,16.28
2023-11-24,Gas,13.16
2023-11-24,Hydro,4.73
2023-11-24,Nuclear,10.92
2023-11-24,Other,2.16
2023-11-24,Solar,16.14
2023-11-24,Wind_Offshore,9.83
2023-11-24,Wind_Onshore,27.9
2023-11-25,Biomass,7.78
2023-11-25,Coal_Hard_Coal,13.02
2023-11-25,Coal_Lignite,15.9
2023-11-25,Gas,12.83
2023-11-25,Hydro,4.65
2023-11-25,Nuclear,9.35
2023-11-25,Other,1.83
2023-11-25,Solar,17.13
2023-11-25,Wind_Offshore,9.1
2023-11-25,Wind_Onshore,28.63
2023-11-26,Biomass,8.32
2023-11-26,Coal_Hard_Coal,12.89
2023-11-26,Coal_Lignite,16.9
2023-11-26,Gas,11.03
2023-11-26,Hydro,5.32
2023-11-26,Nuclear,10.29
2023-11-26,Other,2.05
2023-11-26,Solar,18.01
2023-11-26,Wind_Offshore,8.88
2023-11-26,Wind_Onshore,27.17
2023-11-27,Biomass,7.77
2023-11-27,Coal_Hard_Coal,13.21
2023-11-27,Coal_Lignite,15.77
2023-11-27,Gas,12.26
2023-11-27,Hydro,5.14
2023-11-27,Nuclear,10.13
2023-11-27,Other,2.1
2023-11-27,Solar,17.52
2023-11-27,Wind_Offshore,9.84
2023-11-27,Wind_Onshore,31.54
2023-11-28,Biomass,8.11
2023-11-28,Coal_Hard_Coal,12.06
2023-11-28,Coal_Lignite,15.68
2023-11-28,Gas,11.43
2023-11-28,Hydro,5.12
2023-11-28,Nuclear,10.94
2023-11-28,Other,2.12
2023-11-28,Solar,17.51
2023-11-28,Wind_Offshore,9.51
2023-11-28,Wind_Onshore,29.76
2023-11-29,Biomass,8.55
2023-11-29,Coal_Hard_Coal,11.92
2023-11-29,Coal_Lignite,15.53
2023-11-29,Gas,12
2023-11-29,Hydro,4.63
2023-11-29,Nuclear,10.17
2023-11-29,Other,2.14
2023-11-29,Solar,17.81
2023-11-29,Wind_Offshore,10.27
2023-11-29,Wind_Onshore,27.53
2023-11-30,Biomass,8.56
2023-11-30,Coal_Hard_Coal,11.65
2023-11-30,Coal_Lignite,14.52
2023-11-30,Gas,11.2
2023-11-30,Hydro,5.17
2023-11-30,Nuclear,9.44
2023-11-30,Other,2.15
2023-11-30,Solar,17.83
2023-11-30,Wind_Offshore,9.28
2023-11-30,Wind_Onshore,27.18
2023-12-01,Biomass,7.91
2023-12-01,Coal_Hard_Coal,11.77
2023-12-01,Coal_Lignite,16.65
2023-12-01,Gas,12.24
2023-12-01,Hydro,5.3
2023-12-01,Nuclear,9.15
2023-12-01,Other,1.94
2023-12-01,Solar,16.45
2023-12-01,Wind_Offshore,9.59
2023-12-01,Wind_Onshore,29
2023-12-02,Biomass,8.25
2023-12-02,Coal_Hard_Coal,11.39
2023-12-02,Coal_Lignite,16.44
2023-12-02,Gas,12.61
2023-12-02,Hydro,4.93
2023-12-02,Nuclear,10.46
2023-12-02,Other,1.84
2023-12-02,Solar,19.12
2023-12-02,Wind_Offshore,9.83
2023-12-02,Wind_Onshore,28.98
2023-12-03,Biomass,7.25
2023-12-03,Coal_Hard_Coal,11.56
2023-12-03,Coal_Lignite,17.51
2023-12-03,Gas,12.61
2023-12-03,Hydro,4.78
2023-12-03,Nuclear,9.49
2023-12-03,Other,2.17
2023-12-03,Solar,18.13
2023-12-03,Wind_Offshore,9.82
2023-12-03,Wind_Onshore,28.89
2023-12-04,Biomass,7.34
2023-12-04,Coal_Hard_Coal,12.08
2023-12-04,Coal_Lignite,16.03
2023-12-04,Gas,12.33
2023-12-04,Hydro,4.7
2023-12-04,Nuclear,10.33
2023-12-04,Other,1.9
2023-12-04,Solar,17.05
2023-12-04,Wind_Offshore,9.76
2023-12-04,Wind_Onshore,27.6
2023-12-05,Biomass,7.37
2023-12-05,Coal_Hard_Coal,11.36
2023-12-05,Coal_Lignite,15.75
2023-12-05,Gas,12.22
2023-12-05,Hydro,4.95
2023-12-05,Nuclear,10.71
2023-12-05,Other,1.99
2023-12-05,Solar,17.75
2023-12-05,Wind_Offshore,9.71
2023-12-05,Wind_Onshore,30.68
2023-12-06,Biomass,8.15
2023-12-06,Coal_Hard_Coal,12.24
2023-12-06,Coal_Lignite,16.84
2023-12-06,Gas,12.8
2023-12-06,Hydro,5.08
2023-12-06,Nuclear,10.83
2023-12-06,Other,2.04
2023-12-06,Solar,19.04
2023-12-06,Wind_Offshore,9.29
2023-12-06,Wind_Onshore,32.55
2023-12-07,Biomass,7.88
2023-12-07,Coal_Hard_Coal,11.72
2023-12-07,Coal_Lignite,14.85
2023-12-07,Gas,12.52
2023-12-07,Hydro,5.3
2023-12-07,Nuclear,9.73
2023-12-07,Other,1.8
2023-12-07,Solar,18.43
2023-12-07,Wind_Offshore,10.71
2023-12-07,Wind_Onshore,31.67
2023-12-08,Biomass,7.66
2023-12-08,Coal_Hard_Coal,11.4
2023-12-08,Coal_Lignite,15.86
2023-12-08,Gas,13.19
2023-12-08,Hydro,5.39
2023-12-08,Nuclear,10.53
2023-12-08,Other,2.06
2023-12-08,Solar,18.45
2023-12-08,Wind_Offshore,10.33
2023-12-08,Wind_Onshore,28.74
2023-12-09,Biomass,8.68
2023-12-09,Coal_Hard_Coal,11.59
2023-12-09,Coal_Lignite,17.04
2023-12-09,Gas,10.93
2023-12-09,Hydro,5.37
2023-12-09,Nuclear,10.29
2023-12-09,Other,1.81
2023-12-09,Solar,16.81
2023-12-09,Wind_Offshore,9.94
2023-12-09,Wind_Onshore,31.37
2023-12-10,Biomass,7.24
2023-12-10,Coal_Hard_Coal,10.99
2023-12-10,Coal_Lignite,14.47
2023-12-10,Gas,13.17
2023-12-10,Hydro,5.1
2023-12-10,Nuclear,9.01
2023-12-10,Other,2.12
2023-12-10,Solar,17.45
2023-12-10,Wind_Offshore,9.04
2023-12-10,Wind_Onshore,33.26
2023-12-11,Biomass,7.79
2023-12-11,Coal_Hard_Coal,11.53
2023-12-11,Coal_Lignite,14.65
2023-12-11,Gas,11.27
2023-12-11,Hydro,5.08
2023-12-11,Nuclear,9.56
2023-12-11,Other,1.88
2023-12-11,Solar,19.83
2023-12-11,Wind_Offshore,10.57
2023-12-11,Wind_Onshore,33.82
2023-12-12,Biomass,7.72
2023-12-12,Coal_Hard_Coal,12.34
2023-12-12,Coal_Lignite,14.54
2023-12-12,Gas,11.33
2023-12-12,Hydro,4.84
2023-12-12,Nuclear,9.66
2023-12-12,Other,1.88
2023-12-12,Solar,20.15
2023-12-12,Wind_Offshore,10.49
2023-12-12,Wind_Onshore,29.28
2023-12-13,Biomass,7.6
2023-12-13,Coal_Hard_Coal,12.14
2023-12-13,Coal_Lignite,14.76
2023-12-13,Gas,12.59
2023-12-13,Hydro,5.1
2023-12-13,Nuclear,9.09
2023-12-13,Other,1.95
2023-12-13,Solar,17.4
2023-12-13,Wind_Offshore,9.13
2023-12-13,Wind_Onshore,34.48
2023-12-14,Biomass,7.62
2023-12-14,Coal_Hard_Coal,12.34
2023-12-14,Coal_Lignite,16.03
2023-12-14,Gas,10.94
2023-12-14,Hydro,5.27
2023-12-14,Nuclear,9.62
2023-12-14,Other,2.14
2023-12-14,Solar,18.98
2023-12-14,Wind_Offshore,10.53
2023-12-14,Wind_Onshore,30.24
2023-12-15,Biomass,7.94
2023-12-15,Coal_Hard_Coal,11.24
2023-12-15,Coal_Lignite,15.19
2023-12-15,Gas,12.15
2023-12-15,Hydro,5.44
2023-12-15,Nuclear,9.35
2023-12-15,Other,2.13
2023-12-15,Solar,20.34
2023-12-15,Wind_Offshore,10.86
2023-12-15,Wind_Onshore,29.85
2023-12-16,Biomass,8.13
2023-12-16,Coal_Hard_Coal,11.44
2023-12-16,Coal_Lignite,16.25
2023-12-16,Gas,13.13
2023-12-16,Hydro,4.54
2023-12-16,Nuclear,9.26
2023-12-16,Other,2.14
2023-12-16,Solar,21.03
2023-12-16,Wind_Offshore,10.4
2023-12-16,Wind_Onshore,31.18
2023-12-17,Biomass,8.51
2023-12-17,Coal_Hard_Coal,12.66
2023-12-17,Coal_Lignite,16.25
2023-12-17,Gas,11.34
2023-12-17,Hydro,4.58
2023-12-17,Nuclear,10.21
2023-12-17,Other,1.89
2023-12-17,Solar,19.83
2023-12-17,Wind_Offshore,9.37
2023-12-17,Wind_Onshore,31.76
2023-12-18,Biomass,8.61
2023-12-18,Coal_Hard_Coal,12.14
2023-12-18,Coal_Lignite,16.77
2023-12-18,Gas,11.09
2023-12-18,Hydro,5.07
2023-12-18,Nuclear,9.32
2023-12-18,Other,2.03
2023-12-18,Solar,19.38
2023-12-18,Wind_Offshore,9.96
2023-12-18,Wind_Onshore,32.11
2023-12-19,Biomass,8.19
2023-12-19,Coal_Hard_Coal,12.39
2023-12-19,Coal_Lignite,15.44
2023-12-19,Gas,10.9
2023-12-19,Hydro,5.23
2023-12-19,Nuclear,9.72
2023-12-19,Other,2.07
2023-12-19,Solar,18.06
2023-12-19,Wind_Offshore,10.69
2023-12-19,Wind_Onshore,34.27
2023-12-20,Biomass,8.63
2023-12-20,Coal_Hard_Coal,12.96
2023-12-20,Coal_Lignite,15.94
2023-12-20,Gas,11.43
2023-12-20,Hydro,5.45
2023-12-20,Nuclear,9.59
2023-12-20,Other,2.04
2023-12-20,Solar,18.66
2023-12-20,Wind_Offshore,11.49
2023-12-20,Wind_Onshore,34.37
2023-12-21,Biomass,7.4
2023-12-21,Coal_Hard_Coal,12.66
2023-12-21,Coal_Lignite,15.46
2023-12-21,Gas,10.99
2023-12-21,Hydro,4.58
2023-12-21,Nuclear,10.29
2023-12-21,Other,1.96
2023-12-21,Solar,20.16
2023-12-21,Wind_Offshore,9.56
2023-12-21,Wind_Onshore,31.92
2023-12-22,Biomass,8.4
2023-12-22,Coal_Hard_Coal,11.95
2023-12-22,Coal_Lignite,16.7
2023-12-22,Gas,12.04
2023-12-22,Hydro,5.48
2023-12-22,Nuclear,10.54
2023-12-22,Other,1.85
2023-12-22,Solar,19.63
2023-12-22,Wind_Offshore,11.53
2023-12-22,Wind_Onshore,34.26
2023-12-23,Biomass,7.33
2023-12-23,Coal_Hard_Coal,12.47
2023-12-23,Coal_Lignite,16.96
2023-12-23,Gas,11.79
2023-12-23,Hydro,4.63
2023-12-23,Nuclear,10.34
2023-12-23,Other,2.12
2023-12-23,Solar,18.7
2023-12-23,Wind_Offshore,11.02
2023-12-23,Wind_Onshore,31.34
2023-12-24,Biomass,8.57
2023-12-24,Coal_Hard_Coal,12.55
2023-12-24,Coal_Lignite,17.33
2023-12-24,Gas,11.26
2023-12-24,Hydro,5.03
2023-12-24,Nuclear,10.3
2023-12-24,Other,2.07
2023-12-24,Solar,19.67
2023-12-24,Wind_Offshore,9.73
2023-12-24,Wind_Onshore,30.65
2023-12-25,Biomass,7.81
2023-12-25,Coal_Hard_Coal,11.79
2023-12-25,Coal_Lignite,17.53
2023-12-25,Gas,12.17
2023-12-25,Hydro,5
2023-12-25,Nuclear,9.3
2023-12-25,Other,1.99
2023-12-25,Solar,20.36
2023-12-25,Wind_Offshore,10.76
2023-12-25,Wind_Onshore,30.58
2023-12-26,Biomass,8.03
2023-12-26,Coal_Hard_Coal,11.95
2023-12-26,Coal_Lignite,14.54
2023-12-26,Gas,11.96
2023-12-26,Hydro,5.03
2023-12-26,Nuclear,9.53
2023-12-26,Other,2.09
2023-12-26,Solar,18.95
2023-12-26,Wind_Offshore,11.98
2023-12-26,Wind_Onshore,32.63
2023-12-27,Biomass,8.22
2023-12-27,Coal_Hard_Coal,13.21
2023-12-27,Coal_Lignite,15.31
2023-12-27,Gas,10.92
2023-12-27,Hydro,4.97
2023-12-27,Nuclear,9.25
2023-12-27,Other,2.07
2023-12-27,Solar,22.5
2023-12-27,Wind_Offshore,11.63
2023-12-27,Wind_Onshore,37.67
2023-12-28,Biomass,7.67
2023-12-28,Coal_Hard_Coal,12.49
2023-12-28,Coal_Lignite,15.22
2023-12-28,Gas,11.27
2023-12-28,Hydro,5.27
2023-12-28,Nuclear,10.5
2023-12-28,Other,1.86
2023-12-28,Solar,20.13
2023-12-28,Wind_Offshore,11.22
2023-12-28,Wind_Onshore,35.9
2023-12-29,Biomass,8.8
2023-12-29,Coal_Hard_Coal,12.15
2023-12-29,Coal_Lignite,16.86
2023-12-29,Gas,12.76
2023-12-29,Hydro,5.43
2023-12-29,Nuclear,9.83
2023-12-29,Other,2.08
2023-12-29,Solar,19.78
2023-12-29,Wind_Offshore,10.8
2023-12-29,Wind_Onshore,35.07
2023-12-30,Biomass,7.69
2023-12-30,Coal_Hard_Coal,10.85
2023-12-30,Coal_Lignite,14.83
2023-12-30,Gas,12.17
2023-12-30,Hydro,5
2023-12-30,Nuclear,10.91
2023-12-30,Other,2.02
2023-12-30,Solar,22.18
2023-12-30,Wind_Offshore,10.35
2023-12-30,Wind_Onshore,34.02
2023-12-31,Biomass,8.03
2023-12-31,Coal_Hard_Coal,11.46
2023-12-31,Coal_Lignite,14.91
2023-12-31,Gas,11.26
2023-12-31,Hydro,4.77
2023-12-31,Nuclear,10.06
2023-12-31,Other,1.86
2023-12-31,Solar,22.89
2023-12-31,Wind_Offshore,10.77
2023-12-31,Wind_Onshore,38.37
2024-01-01,Biomass,8.08
2024-01-01,Coal_Hard_Coal,12.43
2024-01-01,Coal_Lignite,14.53
2024-01-01,Gas,12.07
2024-01-01,Hydro,5.23
2024-01-01,Nuclear,10.41
2024-01-01,Other,1.97
2024-01-01,Solar,19.3
2024-01-01,Wind_Offshore,11.43
2024-01-01,Wind_Onshore,37.81
2024-01-02,Biomass,7.52
2024-01-02,Coal_Hard_Coal,11.52
2024-01-02,Coal_Lignite,15.07
2024-01-02,Gas,12.13
2024-01-02,Hydro,4.86
2024-01-02,Nuclear,9.2
2024-01-02,Other,2.15
2024-01-02,Solar,19.7
2024-01-02,Wind_Offshore,12.08
2024-01-02,Wind_Onshore,35.27
2024-01-03,Biomass,7.99
2024-01-03,Coal_Hard_Coal,13.17
2024-01-03,Coal_Lignite,16.19
2024-01-03,Gas,11.66
2024-01-03,Hydro,4.89
2024-01-03,Nuclear,10.38
2024-01-03,Other,1.92
2024-01-03,Solar,20.06
2024-01-03,Wind_Offshore,11.99
2024-01-03,Wind_Onshore,33.03
2024-01-04,Biomass,7.63
2024-01-04,Coal_Hard_Coal,11.53
2024-01-04,Coal_Lignite,16.5
2024-01-04,Gas,12.62
2024-01-04,Hydro,5
2024-01-04,Nuclear,10.27
2024-01-04,Other,1.82
2024-01-04,Solar,22.17
2024-01-04,Wind_Offshore,10.75
2024-01-04,Wind_Onshore,33.18
2024-01-05,Biomass,8.56
2024-01-05,Coal_Hard_Coal,12.65
2024-01-05,Coal_Lignite,16.37
2024-01-05,Gas,12.49
2024-01-05,Hydro,4.62
2024-01-05,Nuclear,10.63
2024-01-05,Other,1.82
2024-01-05,Solar,20.72
2024-01-05,Wind_Offshore,10.7
2024-01-05,Wind_Onshore,36.25
2024-01-06,Biomass,7.83
2024-01-06,Coal_Hard_Coal,13.16
2024-01-06,Coal_Lignite,14.96
2024-01-06,Gas,11.22
2024-01-06,Hydro,4.67
2024-01-06,Nuclear,9.89
2024-01-06,Other,1.82
2024-01-06,Solar,22.74
2024-01-06,Wind_Offshore,12.42
2024-01-06,Wind_Onshore,36.54
2024-01-07,Biomass,8.15
2024-01-07,Coal_Hard_Coal,12.31
2024-01-07,Coal_Lignite,15.29
2024-01-07,Gas,11.31
2024-01-07,Hydro,4.91
2024-01-07,Nuclear,9.21
2024-01-07,Other,2.03
2024-01-07,Solar,20.76
2024-01-07,Wind_Offshore,12.74
2024-01-07,Wind_Onshore,35.12
2024-01-08,Biomass,8.54
2024-01-08,Coal_Hard_Coal,11.4
2024-01-08,Coal_Lignite,17.26
2024-01-08,Gas,12.57
2024-01-08,Hydro,4.98
2024-01-08,Nuclear,9.9
2024-01-08,Other,2.07
2024-01-08,Solar,21.35
2024-01-08,Wind_Offshore,11.85
2024-01-08,Wind_Onshore,37.95
2024-01-09,Biomass,7.98
2024-01-09,Coal_Hard_Coal,11.81
2024-01-09,Coal_Lignite,15.25
2024-01-09,Gas,12.67
2024-01-09,Hydro,4.57
2024-01-09,Nuclear,9.23
2024-01-09,Other,2.02
2024-01-09,Solar,20.16
2024-01-09,Wind_Offshore,10.77
2024-01-09,Wind_Onshore,34.53
2024-01-10,Biomass,8.25
2024-01-10,Coal_Hard_Coal,11.52
2024-01-10,Coal_Lignite,15.29
2024-01-10,Gas,12.69
2024-01-10,Hydro,5.27
2024-01-10,Nuclear,9.01
2024-01-10,Other,1.95
2024-01-10,Solar,24.28
2024-01-10,Wind_Offshore,11.42
2024-01-10,Wind_Onshore,38.67
2024-01-11,Biomass,8.75
2024-01-11,Coal_Hard_Coal,12.25
2024-01-11,Coal_Lignite,16.3
2024-01-11,Gas,13.07
2024-01-11,Hydro,4.99
2024-01-11,Nuclear,9.05
2024-01-11,Other,2.02
2024-01-11,Solar,20.26
2024-01-11,Wind_Offshore,11.8
